"","UserId","nSongs","nErrors","avgLatencies","daySessionStarted","hourSessionStarted","nSongsSkipped","DeviceOS"
"28329","5131","1","1","288.3055","2021-04-11","17","1","android"
"28330","5131","1","0","281.7237","2021-04-11","10","0","android"
"28331","5132","3","0","69.2026","2021-04-10","10","2","windows"
"28332","5132","13","0","91.3142","2021-04-11","20","1","windows"
"28333","5132","1","0","263.3511","2021-04-10","11","0","windows"
"28334","5132","1","0","537.3172","2021-04-07","9","0","windows"
"28335","5132","10","0","88.872","2021-04-11","10","3","windows"
"28336","5133","15","0","113.9511","2021-04-07","7","1","android"
"28337","5134","1","0","1050.1745","2021-04-05","21","0","iOS"
"28338","5134","1","0","236.5426","2021-04-06","23","1","iOS"
"28339","5134","8","1","288.0397","2021-04-09","19","1","iOS"
"28340","5134","30","3","454.0038","2021-04-06","22","2","iOS"
"28341","5134","1","1","341.3435","2021-04-09","20","0","iOS"
"28342","5134","44","4","462.627","2021-04-09","16","4","iOS"
"28343","5135","44","3","517.7767","2021-04-07","19","7","iOS"
"28344","5135","12","4","1105.4541","2021-04-09","21","3","iOS"
"28345","5135","1","1","224.5073","2021-04-06","6","0","iOS"
"28346","5135","8","2","479.0873","2021-04-10","12","0","iOS"
"28347","5135","15","4","877.4249","2021-04-10","21","2","iOS"
"28348","5135","1","1","523.3468","2021-04-05","23","0","iOS"
"28349","5135","44","1","168.9446","2021-04-10","7","4","iOS"
"28350","5135","1","0","414.9172","2021-04-11","18","0","iOS"
"28351","5135","1","1","393.1095","2021-04-08","16","0","iOS"
"28352","5135","19","1","290.0083","2021-04-05","9","4","iOS"
"28353","5135","21","6","1574.5376","2021-04-09","9","1","iOS"
"28354","5135","1","1","1004.6344","2021-04-10","8","0","iOS"
"28355","5135","18","4","466.8067","2021-04-07","1","2","iOS"
"28356","5136","53","3","986.8621","2021-04-07","12","1","iOS"
"28357","5136","2","1","193.1715","2021-04-08","19","0","iOS"
"28358","5136","1","1","305.9771","2021-04-09","10","0","iOS"
"28359","5136","1","0","224.7104","2021-04-10","0","0","iOS"
"28360","5136","19","4","512.3822","2021-04-06","22","0","iOS"
"28361","5136","19","2","292.8582","2021-04-11","8","1","iOS"
"28362","5136","1","2","543.3877","2021-04-07","14","0","iOS"
"28363","5136","18","1","644.4618","2021-04-09","7","0","iOS"
"28364","5136","1","0","262.085","2021-04-09","19","0","iOS"
"28365","5136","1","1","751.8125","2021-04-07","8","0","iOS"
"28366","5136","1","0","322.9403","2021-04-10","10","0","iOS"
"28367","5136","11","4","589.0342","2021-04-09","2","0","iOS"
"28368","5136","1","0","207.0918","2021-04-05","20","0","iOS"
"28369","5136","1","1","286.0165","2021-04-07","7","0","iOS"
"28370","5137","1","0","193.9573","2021-04-06","12","0","iOS"
"28371","5138","1","0","195.5886","2021-04-05","7","0","android"
"28372","5138","27","0","361.7069","2021-04-11","10","2","android"
"28373","5138","1","0","115.174","2021-04-10","10","0","android"
"28374","5138","11","1","994.5805","2021-04-05","19","1","android"
"28375","5138","19","1","214.9762","2021-04-09","2","1","android"
"28376","5138","38","0","222.1204","2021-04-10","18","9","android"
"28377","5138","11","0","181.6437","2021-04-09","17","1","android"
"28378","5138","1","0","60.0928","2021-04-10","16","0","android"
"28379","5138","10","0","114.5307","2021-04-09","10","1","android"
"28380","5138","1","0","182.7011","2021-04-09","8","0","android"
"28381","5138","1","0","276.6379","2021-04-05","12","0","android"
"28382","5138","1","0","85.8204","2021-04-08","21","0","android"
"28383","5139","1","0","272.6107","2021-04-08","7","0","android"
"28384","5140","1","2","583.3084","2021-04-11","3","0","iOS"
"28385","5141","1","0","123.4581","2021-04-08","20","0","android"
"28386","5141","1","1","463.1257","2021-04-09","19","0","android"
"28387","5141","19","2","603.1244","2021-04-08","9","2","android"
"28388","5142","30","2","1197.3631","2021-04-10","1","1","iOS"
"28389","5142","1","0","69.0679","2021-04-11","4","0","iOS"
"28390","5142","2","0","80.0745","2021-04-06","18","0","iOS"
"28391","5142","1","1","203.6222","2021-04-09","8","0","iOS"
"28392","5143","1","0","289.4578","2021-04-07","22","0","android"
"28393","5143","60","0","125.4916","2021-04-08","18","14","android"
"28394","5144","1","0","125.029","2021-04-11","6","0","iOS"
"28395","5144","1","0","154.0683","2021-04-08","16","0","iOS"
"28396","5144","37","1","514.956","2021-04-10","1","7","iOS"
"28397","5144","1","1","230.007","2021-04-11","21","0","iOS"
"28398","5144","1","0","175.8783","2021-04-09","7","0","iOS"
"28399","5144","1","1","372.9641","2021-04-11","8","0","iOS"
"28400","5144","1","0","799.1858","2021-04-10","18","0","iOS"
"28401","5144","1","0","138.2077","2021-04-09","20","0","iOS"
"28402","5144","17","4","586.3188","2021-04-05","23","3","iOS"
"28403","5144","24","3","718.9535","2021-04-07","15","3","iOS"
"28404","5144","1","0","138.2","2021-04-06","15","0","iOS"
"28405","5144","1","0","202.0351","2021-04-10","20","0","iOS"
"28406","5145","33","4","737.4612","2021-04-09","8","1","android"
"28407","5145","32","1","832.3359","2021-04-08","20","2","android"
"28408","5145","1","0","422.4738","2021-04-08","7","0","android"
"28409","5145","1","0","200.2282","2021-04-05","21","0","android"
"28410","5145","1","0","157.7771","2021-04-06","18","0","android"
"28411","5145","1","0","584.8608","2021-04-11","20","0","android"
"28412","5146","18","3","402.5862","2021-04-08","9","2","iOS"
"28413","5146","19","3","518.6754","2021-04-09","9","1","iOS"
"28414","5146","1","0","211.6881","2021-04-05","12","0","iOS"
"28415","5146","1","0","279.4313","2021-04-09","21","0","iOS"
"28416","5146","14","1","307.9098","2021-04-08","23","0","iOS"
"28417","5146","1","0","199.5369","2021-04-09","11","0","iOS"
"28418","5146","1","0","108.2949","2021-04-10","9","0","iOS"
"28419","5146","13","1","366.7797","2021-04-08","20","0","iOS"
"28420","5146","19","1","448.7439","2021-04-07","18","4","iOS"
"28421","5146","1","0","211.9176","2021-04-11","7","1","iOS"
"28422","5146","7","3","561.1325","2021-04-08","9","0","iOS"
"28423","5146","7","1","693.4265","2021-04-07","20","2","iOS"
"28424","5146","15","1","223.804","2021-04-10","6","3","iOS"
"28425","5146","59","2","292.5727","2021-04-06","6","3","iOS"
"28426","5146","35","3","363.8368","2021-04-10","5","5","iOS"
"28427","5147","1","1","267.3898","2021-04-11","4","0","iOS"
"28428","5148","3","3","430.3645","2021-04-11","12","0","iOS"
"28429","5148","31","5","835.0144","2021-04-09","16","2","iOS"
"28430","5148","7","7","794.9929","2021-04-08","18","0","iOS"
"28431","5148","1","1","515.0773","2021-04-05","18","0","iOS"
"28432","5149","1","1","184.2413","2021-04-06","18","0","iOS"
"28433","5149","1","1","227.2325","2021-04-07","21","0","iOS"
"28434","5149","1","0","206.3065","2021-04-09","8","0","iOS"
"28435","5149","1","1","413.7651","2021-04-09","7","1","iOS"
"28436","5149","29","2","548.1208","2021-04-06","14","5","iOS"
"28437","5149","1","2","396.8373","2021-04-09","9","0","iOS"
"28438","5149","1","0","83.4899","2021-04-08","17","0","iOS"
"28439","5149","40","3","444.7331","2021-04-09","8","5","iOS"
"28440","5149","1","0","849.4648","2021-04-06","6","0","iOS"
"28441","5149","28","1","796.1225","2021-04-05","20","4","iOS"
"28442","5149","1","0","462.7212","2021-04-09","22","1","iOS"
"28443","5149","1","0","183.0708","2021-04-08","3","1","iOS"
"28444","5149","1","1","184.2335","2021-04-11","8","0","iOS"
"28445","5149","1","1","206.9973","2021-04-10","9","0","iOS"
"28446","5149","34","1","507.8486","2021-04-06","19","8","iOS"
"28447","5150","17","2","382.305","2021-04-08","4","2","iOS"
"28448","5150","16","2","603.7107","2021-04-07","0","0","iOS"
"28449","5150","1","0","459.3192","2021-04-09","20","0","iOS"
"28450","5151","12","0","134.7059","2021-04-08","20","0","windows"
"28451","5151","1","0","78.5646","2021-04-06","20","0","windows"
"28452","5151","1","0","60.1751","2021-04-07","19","0","windows"
"28453","5151","1","0","607.3206","2021-04-09","18","0","windows"
"28454","5151","4","0","207.15","2021-04-10","3","0","windows"
"28455","5152","5","5","609.4344","2021-04-07","21","0","windows"
"28456","5152","46","5","781.9385","2021-04-05","3","6","windows"
"28457","5152","2","1","790.3796","2021-04-10","13","0","windows"
"28458","5152","1","0","250.8576","2021-04-07","20","0","windows"
"28459","5152","1","1","255.1624","2021-04-11","9","0","windows"
"28460","5153","8","2","1172.368","2021-04-08","10","0","iOS"
"28461","5154","14","2","353.5845","2021-04-08","13","2","android"
"28462","5154","1","0","130.4874","2021-04-09","22","0","android"
"28463","5154","1","1","275.3493","2021-04-06","16","0","android"
"28464","5154","8","5","725.7052","2021-04-05","18","0","android"
"28465","5154","8","3","415.1963","2021-04-09","13","0","android"
"28466","5155","15","1","258.402","2021-04-05","2","1","iOS"
"28467","5155","5","2","755.7793","2021-04-06","16","1","iOS"
"28468","5155","6","2","362.1955","2021-04-10","19","0","iOS"
"28469","5155","1","0","127.5532","2021-04-09","17","0","iOS"
"28470","5156","28","0","98.4454","2021-04-10","5","2","android"
"28471","5156","1","0","137.681","2021-04-09","21","0","android"
"28472","5157","20","2","363.6643","2021-04-06","15","1","android"
"28473","5157","1","0","200.5651","2021-04-08","13","0","android"
"28474","5157","1","0","437.6269","2021-04-08","5","1","android"
"28475","5157","3","0","258.3091","2021-04-05","3","0","android"
"28476","5158","1","0","345.4037","2021-04-09","21","0","android"
"28477","5158","47","0","214.9773","2021-04-10","1","8","android"
"28478","5158","18","1","430.6154","2021-04-07","15","1","android"
"28479","5158","1","0","518.0858","2021-04-11","20","0","android"
"28480","5158","3","0","290.7472","2021-04-05","10","0","android"
"28481","5158","10","0","148.9116","2021-04-09","15","2","android"
"28482","5158","4","0","246.8559","2021-04-06","12","1","android"
"28483","5158","18","0","161.6444","2021-04-05","8","1","android"
"28484","5158","1","0","115.649","2021-04-10","21","0","android"
"28485","5158","1","0","535.7574","2021-04-08","18","0","android"
"28486","5158","1","0","341.9197","2021-04-05","8","0","android"
"28487","5158","1","0","214.8691","2021-04-06","16","0","android"
"28488","5158","1","0","314.8047","2021-04-06","18","0","android"
"28489","5159","17","1","371.8802","2021-04-06","18","2","iOS"
"28490","5159","1","0","1008.4831","2021-04-07","15","0","iOS"
"28491","5160","25","2","703.8435","2021-04-05","20","0","iOS"
"28492","5160","1","0","422.7556","2021-04-09","23","1","iOS"
"28493","5160","1","1","226.2627","2021-04-05","5","0","iOS"
"28494","5160","15","3","601.3808","2021-04-09","7","2","iOS"
"28495","5160","6","2","338.3754","2021-04-10","10","0","iOS"
"28496","5160","1","1","1064.7918","2021-04-10","12","0","iOS"
"28497","5161","1","0","391.0302","2021-04-11","19","0","android"
"28498","5161","1","0","73.6576","2021-04-11","9","0","android"
"28499","5161","59","0","61.0769","2021-04-08","21","0","android"
"28500","5162","20","2","270.1669","2021-04-09","10","0","android"
"28501","5162","1","0","360.4028","2021-04-10","8","0","android"
"28502","5162","6","0","576.0828","2021-04-09","9","0","android"
"28503","5162","17","1","498.4195","2021-04-05","11","1","android"
"28504","5162","26","1","276.8619","2021-04-06","2","0","android"
"28505","5162","6","0","98.1975","2021-04-06","10","0","android"
"28506","5162","1","0","120.6481","2021-04-09","12","0","android"
"28507","5162","10","1","222.8682","2021-04-07","4","1","android"
"28508","5162","3","3","542.186","2021-04-11","20","0","android"
"28509","5162","41","1","1189.3254","2021-04-07","11","3","android"
"28510","5163","27","0","65.1914","2021-04-08","22","6","android"
"28511","5164","49","1","266.6067","2021-04-06","13","0","android"
"28512","5164","40","0","93.7819","2021-04-09","14","1","android"
"28513","5164","12","0","94.5716","2021-04-09","12","1","android"
"28514","5164","1","0","354.9678","2021-04-11","8","0","android"
"28515","5164","1","0","60.715","2021-04-10","18","0","android"
"28516","5165","1","0","750.1343","2021-04-07","3","0","android"
"28517","5166","7","1","657.3092","2021-04-06","12","1","windows"
"28518","5166","1","0","92.9963","2021-04-07","15","0","windows"
"28519","5166","5","0","439.5293","2021-04-05","13","1","windows"
"28520","5166","27","0","158.6937","2021-04-09","14","1","windows"
"28521","5166","1","0","690.7102","2021-04-08","20","0","windows"
"28522","5166","1","0","198.9812","2021-04-10","10","0","windows"
"28523","5166","1","0","685.9311","2021-04-06","21","0","windows"
"28524","5166","1","0","145.4028","2021-04-05","9","0","windows"
"28525","5166","1","0","364.2533","2021-04-10","11","0","windows"
"28526","5167","1","0","249.2404","2021-04-06","20","0","android"
"28527","5167","10","3","577.66","2021-04-10","17","0","android"
"28528","5167","7","3","418.8288","2021-04-05","16","0","android"
"28529","5167","1","1","213.4517","2021-04-06","18","0","android"
"28530","5167","1","0","214.1594","2021-04-07","22","0","android"
"28531","5168","34","2","708.7662","2021-04-11","22","3","iOS"
"28532","5168","39","4","632.5683","2021-04-09","14","6","iOS"
"28533","5168","1","0","232.5451","2021-04-06","11","0","iOS"
"28534","5168","22","3","381.3715","2021-04-05","9","2","iOS"
"28535","5168","21","4","572.3005","2021-04-08","9","4","iOS"
"28536","5169","1","0","461.9335","2021-04-08","17","0","iOS"
"28537","5169","3","4","686.5769","2021-04-08","8","0","iOS"
"28538","5169","1","1","255.3962","2021-04-05","9","0","iOS"
"28539","5169","1","2","452.5145","2021-04-06","15","0","iOS"
"28540","5169","1","1","276.9518","2021-04-08","3","0","iOS"
"28541","5169","24","2","276.7092","2021-04-06","8","1","iOS"
"28542","5170","6","5","1393.4399","2021-04-10","7","0","iOS"
"28543","5170","1","1","180.3778","2021-04-08","19","0","iOS"
"28544","5171","1","0","182.2522","2021-04-09","4","1","iOS"
"28545","5172","35","5","836.0636","2021-04-09","22","5","android"
"28546","5172","15","6","767.5003","2021-04-11","14","2","android"
"28547","5172","20","4","479.6309","2021-04-06","14","2","android"
"28548","5172","1","0","523.9215","2021-04-08","14","1","android"
"28549","5172","9","1","523.5282","2021-04-07","5","1","android"
"28550","5172","1","2","260.3851","2021-04-10","10","0","android"
"28551","5172","1","1","222.0686","2021-04-08","21","0","android"
"28552","5172","1","0","63.4941","2021-04-06","18","0","android"
"28553","5172","1","2","458.1639","2021-04-11","8","0","android"
"28554","5172","27","3","427.9548","2021-04-10","21","1","android"
"28555","5172","21","0","686.557","2021-04-11","2","2","android"
"28556","5172","11","4","646.9993","2021-04-06","21","0","android"
"28557","5172","1","0","229.3348","2021-04-06","20","0","android"
"28558","5172","12","5","603.3516","2021-04-09","17","0","android"
"28559","5172","1","1","281.6689","2021-04-10","18","0","android"
"28560","5172","3","2","450.6504","2021-04-08","20","0","android"
"28561","5172","17","1","844.7966","2021-04-10","10","1","android"
"28562","5172","1","0","84.2608","2021-04-06","12","0","android"
"28563","5173","1","0","564.4729","2021-04-06","7","0","iOS"
"28564","5173","26","5","605.9112","2021-04-05","9","1","iOS"
"28565","5173","8","1","258.4555","2021-04-05","20","0","iOS"
"28566","5173","1","0","117.3192","2021-04-06","20","0","iOS"
"28567","5173","16","3","373.1958","2021-04-05","17","1","iOS"
"28568","5173","1","1","193.2606","2021-04-05","21","0","iOS"
"28569","5173","8","3","1246.195","2021-04-11","9","0","iOS"
"28570","5173","1","0","576.4211","2021-04-08","15","0","iOS"
"28571","5173","33","4","491.7358","2021-04-07","9","1","iOS"
"28572","5173","1","1","409.7955","2021-04-07","18","0","iOS"
"28573","5173","1","1","455.2578","2021-04-08","13","0","iOS"
"28574","5173","1","0","139.4921","2021-04-08","10","0","iOS"
"28575","5174","2","0","70.3863","2021-04-09","14","0","android"
"28576","5174","1","0","90.8903","2021-04-08","22","0","android"
"28577","5174","19","0","711.4447","2021-04-05","7","3","android"
"28578","5174","1","0","187.4376","2021-04-11","18","1","android"
"28579","5174","1","0","336.7729","2021-04-08","10","0","android"
"28580","5174","5","0","133.2019","2021-04-07","5","0","android"
"28581","5175","34","0","226.7964","2021-04-07","12","1","windows"
"28582","5175","1","0","84.2644","2021-04-06","19","0","windows"
"28583","5175","23","0","164.6361","2021-04-09","9","2","windows"
"28584","5175","1","0","101.2321","2021-04-06","2","0","windows"
"28585","5175","6","0","157.6632","2021-04-10","1","0","windows"
"28586","5176","1","0","151.5694","2021-04-11","20","0","windows"
"28587","5176","40","1","259.6169","2021-04-11","19","1","windows"
"28588","5177","11","0","567.2531","2021-04-09","19","1","windows"
"28589","5178","1","1","178.2443","2021-04-07","9","0","iOS"
"28590","5178","25","2","270.014","2021-04-11","9","3","iOS"
"28591","5178","1","2","602.5953","2021-04-06","17","0","iOS"
"28592","5178","15","4","608.6961","2021-04-09","17","3","iOS"
"28593","5178","6","4","534.7209","2021-04-10","4","1","iOS"
"28594","5178","1","2","451.6327","2021-04-05","23","0","iOS"
"28595","5178","1","0","69.5533","2021-04-11","7","0","iOS"
"28596","5178","12","5","684.1554","2021-04-09","18","2","iOS"
"28597","5178","14","6","660.0591","2021-04-08","20","1","iOS"
"28598","5178","7","6","988.2054","2021-04-07","22","0","iOS"
"28599","5178","10","3","433.1521","2021-04-08","19","1","iOS"
"28600","5178","29","5","574.8061","2021-04-08","12","5","iOS"
"28601","5178","1","1","768.974","2021-04-08","20","0","iOS"
"28602","5178","1","0","782.4062","2021-04-05","2","0","iOS"
"28603","5178","54","3","411.106","2021-04-08","15","5","iOS"
"28604","5179","1","0","185.2478","2021-04-09","15","0","windows"
"28605","5179","15","0","145.4185","2021-04-10","5","0","windows"
"28606","5179","2","0","514.8013","2021-04-11","8","0","windows"
"28607","5180","14","0","445.2707","2021-04-09","9","1","android"
"28608","5180","1","0","87.8663","2021-04-11","9","0","android"
"28609","5180","1","0","452.8578","2021-04-11","21","0","android"
"28610","5180","23","0","211.269","2021-04-05","8","1","android"
"28611","5180","8","0","1140.3502","2021-04-09","20","0","android"
"28612","5180","9","0","62.9948","2021-04-09","15","0","android"
"28613","5180","29","0","94.4449","2021-04-10","21","4","android"
"28614","5180","17","1","779.6067","2021-04-07","19","3","android"
"28615","5180","3","0","156.5549","2021-04-09","5","1","android"
"28616","5180","1","0","528.6541","2021-04-07","16","0","android"
"28617","5181","32","2","661.2346","2021-04-06","7","0","android"
"28618","5181","1","1","238.6292","2021-04-10","18","0","android"
"28619","5181","27","4","590.3093","2021-04-09","6","5","android"
"28620","5181","1","1","343.1254","2021-04-11","7","0","android"
"28621","5181","6","4","753.5588","2021-04-07","5","0","android"
"28622","5182","1","1","214.1795","2021-04-06","7","0","iOS"
"28623","5182","1","0","82.2433","2021-04-10","20","0","iOS"
"28624","5183","9","0","455.6333","2021-04-10","18","1","android"
"28625","5184","1","1","171.0166","2021-04-10","12","0","iOS"
"28626","5185","1","0","307.1341","2021-04-05","7","0","android"
"28627","5185","22","1","576.8455","2021-04-07","21","3","android"
"28628","5186","1","0","172.0138","2021-04-09","14","0","android"
"28629","5187","4","2","333.2928","2021-04-10","6","0","iOS"
"28630","5187","10","2","260.3364","2021-04-09","5","1","iOS"
"28631","5188","37","6","813.4389","2021-04-10","22","3","android"
"28632","5188","33","4","774.0348","2021-04-10","11","3","android"
"28633","5188","1","1","243.696","2021-04-09","19","0","android"
"28634","5189","1","0","170.5848","2021-04-07","19","0","android"
"28635","5189","1","0","300.7366","2021-04-05","8","0","android"
"28636","5189","1","0","115.2557","2021-04-06","20","1","android"
"28637","5190","1","0","102.5828","2021-04-06","10","0","android"
"28638","5190","1","0","80.9459","2021-04-11","15","0","android"
"28639","5190","52","1","521.1134","2021-04-08","9","6","android"
"28640","5190","1","0","171.5562","2021-04-09","10","0","android"
"28641","5190","21","0","85.67","2021-04-06","2","3","android"
"28642","5190","1","0","578.7984","2021-04-09","9","0","android"
"28643","5190","1","0","232.7473","2021-04-07","20","0","android"
"28644","5190","1","0","298.0687","2021-04-08","13","0","android"
"28645","5190","7","1","421.3197","2021-04-11","23","1","android"
"28646","5190","1","0","82.3832","2021-04-10","20","0","android"
"28647","5190","1","0","81.8304","2021-04-08","11","0","android"
"28648","5190","1","0","763.9464","2021-04-05","18","0","android"
"28649","5190","37","1","185.9897","2021-04-05","17","3","android"
"28650","5190","28","0","498.3313","2021-04-08","0","1","android"
"28651","5191","1","0","601.9264","2021-04-06","6","0","iOS"
"28652","5191","17","4","511.7569","2021-04-07","17","0","iOS"
"28653","5191","22","8","1021.6017","2021-04-10","14","3","iOS"
"28654","5192","1","1","180.1182","2021-04-05","9","0","android"
"28655","5192","8","2","276.3909","2021-04-08","15","0","android"
"28656","5192","25","1","176.0273","2021-04-10","18","1","android"
"28657","5192","20","2","394.8267","2021-04-08","14","0","android"
"28658","5192","35","2","804.3102","2021-04-11","0","2","android"
"28659","5192","14","2","394.1839","2021-04-07","23","0","android"
"28660","5192","1","0","71.8472","2021-04-11","15","0","android"
"28661","5192","40","0","166.5046","2021-04-08","20","2","android"
"28662","5192","16","1","406.6508","2021-04-10","21","0","android"
"28663","5192","1","0","104.4002","2021-04-07","11","0","android"
"28664","5192","1","0","325.3459","2021-04-11","23","0","android"
"28665","5192","34","1","302.2389","2021-04-10","18","1","android"
"28666","5192","3","2","323.3195","2021-04-07","0","1","android"
"28667","5193","9","0","741.6491","2021-04-06","2","1","android"
"28668","5193","24","1","369.7894","2021-04-10","18","2","android"
"28669","5193","6","0","514.6436","2021-04-08","17","0","android"
"28670","5193","1","0","170.9142","2021-04-05","4","0","android"
"28671","5193","16","1","297.3803","2021-04-05","10","2","android"
"28672","5193","1","0","266.0114","2021-04-06","20","1","android"
"28673","5193","1","0","91.4314","2021-04-11","9","1","android"
"28674","5193","1","0","89.327","2021-04-06","18","0","android"
"28675","5193","1","0","291.7365","2021-04-06","9","0","android"
"28676","5193","19","1","512.4087","2021-04-10","18","0","android"
"28677","5193","29","0","227.1057","2021-04-09","17","2","android"
"28678","5194","1","0","391.1415","2021-04-06","2","0","iOS"
"28679","5194","15","2","469.7974","2021-04-10","1","0","iOS"
"28680","5195","6","0","707.601","2021-04-10","20","1","android"
"28681","5195","30","0","243.2905","2021-04-08","4","2","android"
"28682","5195","12","0","773.4642","2021-04-10","8","0","android"
"28683","5195","14","0","377.1906","2021-04-10","18","0","android"
"28684","5195","5","0","78.8212","2021-04-08","9","0","android"
"28685","5195","27","0","331.2519","2021-04-11","18","4","android"
"28686","5195","24","0","225.5117","2021-04-07","9","1","android"
"28687","5195","1","0","85.1458","2021-04-08","7","0","android"
"28688","5195","23","0","271.2655","2021-04-10","3","1","android"
"28689","5195","13","0","233.6988","2021-04-05","11","1","android"
"28690","5195","1","0","224.2152","2021-04-07","3","0","android"
"28691","5195","39","0","168.9787","2021-04-10","8","2","android"
"28692","5195","2","0","418.946","2021-04-10","20","1","android"
"28693","5196","24","2","1045.6212","2021-04-06","9","5","android"
"28694","5197","1","1","170.8155","2021-04-06","10","0","iOS"
"28695","5197","13","0","162.7838","2021-04-06","19","0","iOS"
"28696","5198","27","2","357.3353","2021-04-05","2","2","windows"
"28697","5198","1","0","1128.0697","2021-04-10","18","0","windows"
"28698","5198","27","0","254.9963","2021-04-06","6","2","windows"
"28699","5198","1","0","295.7054","2021-04-11","10","0","windows"
"28700","5198","24","2","294.9487","2021-04-08","6","3","windows"
"28701","5198","5","0","154.5188","2021-04-08","21","0","windows"
"28702","5198","21","1","293.1596","2021-04-11","19","1","windows"
"28703","5198","12","2","485.3051","2021-04-06","8","2","windows"
"28704","5199","7","3","629.6976","2021-04-05","8","1","windows"
"28705","5199","36","4","551.7286","2021-04-08","10","3","windows"
"28706","5199","10","4","1027.2662","2021-04-07","4","2","windows"
"28707","5199","1","0","625.6452","2021-04-05","16","0","windows"
"28708","5199","1","0","882.177","2021-04-11","7","0","windows"
"28709","5199","18","4","752.9149","2021-04-08","12","0","windows"
"28710","5199","27","1","234.2801","2021-04-06","5","1","windows"
"28711","5199","5","4","752.2082","2021-04-09","7","1","windows"
"28712","5199","1","1","373.662","2021-04-11","20","0","windows"
"28713","5199","1","1","184.9396","2021-04-10","1","0","windows"
"28714","5199","1","1","373.9724","2021-04-11","15","0","windows"
"28715","5199","14","3","506.8537","2021-04-06","12","2","windows"
"28716","5200","33","2","352.2319","2021-04-07","2","5","windows"
"28717","5200","10","0","223.8922","2021-04-11","17","0","windows"
"28718","5200","1","0","751.9084","2021-04-07","20","0","windows"
"28719","5200","14","1","207.8127","2021-04-11","3","1","windows"
"28720","5200","12","0","436.4649","2021-04-11","21","1","windows"
"28721","5200","19","1","185.7875","2021-04-11","7","2","windows"
"28722","5200","1","0","79.6573","2021-04-08","21","1","windows"
"28723","5200","1","0","524.9462","2021-04-09","22","0","windows"
"28724","5200","1","0","122.5125","2021-04-10","19","0","windows"
"28725","5200","5","2","311.5761","2021-04-08","9","1","windows"
"28726","5200","16","1","319.3991","2021-04-09","6","1","windows"
"28727","5200","10","2","309.938","2021-04-06","17","0","windows"
"28728","5200","1","0","699.0711","2021-04-06","16","0","windows"
"28729","5201","13","6","949.0781","2021-04-08","17","0","iOS"
"28730","5201","1","1","652.8702","2021-04-10","4","0","iOS"
"28731","5202","29","2","589.4191","2021-04-08","17","5","iOS"
"28732","5202","1","2","430.9703","2021-04-10","9","1","iOS"
"28733","5202","1","1","192.5665","2021-04-11","23","0","iOS"
"28734","5203","6","0","222.4885","2021-04-08","12","1","android"
"28735","5203","27","0","241.2159","2021-04-10","4","8","android"
"28736","5203","1","0","140.7659","2021-04-07","19","0","android"
"28737","5203","1","0","186.081","2021-04-05","20","0","android"
"28738","5203","1","0","232.2808","2021-04-08","5","0","android"
"28739","5203","1","0","383.21","2021-04-11","20","0","android"
"28740","5203","19","0","108.9235","2021-04-06","20","4","android"
"28741","5203","37","0","180.6243","2021-04-11","12","12","android"
"28742","5204","1","1","200.3763","2021-04-06","20","0","iOS"
"28743","5204","4","3","540.8761","2021-04-11","3","0","iOS"
"28744","5204","17","3","444.8438","2021-04-08","20","0","iOS"
"28745","5204","6","1","326.7171","2021-04-07","8","0","iOS"
"28746","5204","3","1","384.042","2021-04-09","19","0","iOS"
"28747","5204","19","3","798.4113","2021-04-10","9","1","iOS"
"28748","5204","18","1","181.8655","2021-04-11","15","0","iOS"
"28749","5204","1","0","102.5457","2021-04-06","15","0","iOS"
"28750","5204","6","2","330.6783","2021-04-07","20","0","iOS"
"28751","5204","32","3","524.8161","2021-04-09","22","3","iOS"
"28752","5204","1","0","290.6441","2021-04-09","8","0","iOS"
"28753","5205","1","0","181.894","2021-04-08","4","0","windows"
"28754","5206","1","1","327.9782","2021-04-07","2","0","iOS"
"28755","5206","17","1","177.0397","2021-04-09","20","1","iOS"
"28756","5207","8","2","329.584","2021-04-06","20","0","android"
"28757","5207","1","2","493.3712","2021-04-09","16","0","android"
"28758","5207","25","2","401.4147","2021-04-11","3","0","android"
"28759","5207","25","3","559.9189","2021-04-11","14","5","android"
"28760","5207","25","3","361.0153","2021-04-10","9","3","android"
"28761","5207","1","1","224.1597","2021-04-05","5","0","android"
"28762","5208","24","0","76.2918","2021-04-05","9","2","android"
"28763","5209","30","2","592.6479","2021-04-08","7","2","windows"
"28764","5209","1","0","620.6005","2021-04-09","18","0","windows"
"28765","5209","1","0","124.6379","2021-04-08","7","0","windows"
"28766","5210","19","6","786.8687","2021-04-06","11","2","windows"
"28767","5210","1","1","178.3175","2021-04-07","19","0","windows"
"28768","5210","14","2","626.9258","2021-04-07","8","3","windows"
"28769","5210","31","2","343.9721","2021-04-11","17","9","windows"
"28770","5211","44","2","319.6201","2021-04-10","9","1","iOS"
"28771","5212","1","0","583.1503","2021-04-07","17","0","android"
"28772","5213","26","0","139.3892","2021-04-07","20","2","android"
"28773","5213","22","1","343.476","2021-04-07","17","1","android"
"28774","5213","1","0","484.8726","2021-04-07","11","0","android"
"28775","5214","8","0","187.8331","2021-04-10","18","2","android"
"28776","5214","1","0","412.1319","2021-04-09","16","0","android"
"28777","5214","13","0","212.7585","2021-04-10","9","5","android"
"28778","5214","1","0","281.2647","2021-04-09","16","0","android"
"28779","5215","1","0","128.8676","2021-04-09","23","0","android"
